0,1,2,3,4,5,6
12.066014994568487,53.5060252354466,17.171980702020285,174.64295511592067,65.53223117631727,243.72376943793478,93.44957028566431
0.08087141417271104,0.13508521404404697,0.22686559870555256,1.2002387237302024,0.5134030422319205,0.9947183943243457,0.5583560798330054
1.1807226469215812,1.8297906265966362,2.6002287851636408,53.50927296410882,9.947183943243457,13.304358524088125,10.35539385034826
42.26340104665879,4.015714999309396,0.29667039830726105,4.291264477994285,3.3921272433180456,3.7834824641265294,3.1718378988832914
2.3290967281740778,1.5350592505005336,0.8551087951209289,4.784513268568341,2.9428995813651153,5.861733395125609,3.127263253854606
12.842380570626514,24.53638706000053,13.140753525021621,60.02015699968636,36.460783909934776,66.59284393432092,38.22862319696985
0.5822741820435194,3.413971773113187,2.024339188449546,12.39698626976127,3.914698197018393,14.423416717703013,6.20525979478277
7.5695643665657535,37.983506094385206,17.486102300227973,53.47638971140388,29.28230923015632,52.595735099899784,33.794619033590095
1.2939426267633767,10.43840290340363,6.805967961166576,39.64898194897785,17.675733311127544,40.71240285341786,19.31255146716513
7.812178609083887,85.10368484774958,11.744657532987452,65.56920589364448,34.599697881844065,96.06137636617967,39.92949780990652
0.0,0.07368284402402561,0.12215839930298984,1.1015889656153912,0.9534627927164236,0.49735919716217286,0.3425209565362134
0.7601912932234838,4.273604953393486,8.812855949715695,31.93785918967011,33.316190276264265,15.009590057215574,15.53309077552239
0.35583422235992856,2.6771433328729306,2.792191984068339,12.635389851872063,15.686296522478854,6.288041278407471,7.774756506582269
0.14556854551087986,0.1964875840640683,1.3786447921337426,2.7868556667434152,7.609366518794535,1.5986545623069843,1.2058614497233815
3.6877364862756234,63.44092870468605,16.090006308193804,59.502245769583595,28.108816562197642,56.98315373200895,41.055594105368044
17.1285655217802,65.6022921293908,35.51319179736919,290.06317211024975,113.47124024472284,286.2835064522407,142.93915643724938
0.09704569700725325,0.7491089142442604,0.0,0.2795076479919649,1.650224064316887,36.289458564368545,4.321394533833597
7.4725186695585,18.92421044017058,6.230078364452482,42.18921322043424,18.482509520349137,57.231833330590035,24.0773464173367
3.0731137385630194,13.876935624524824,4.781628772717031,30.54032094971029,15.292076329336487,62.36529075844246,20.18762213009669
3.574516506433828,15.117263498929255,5.793798366941804,70.01666582198722,22.342200248556967,56.25487776473577,30.212225193653126
6.291796022636919,12.562924906096367,6.928126360469567,33.80398378067529,29.47483537099329,36.34274704977877,22.019874644170542
4.852284850362662,18.445271954014412,47.04843493155152,60.077702691919995,47.7464829275686,95.70611979677813,41.14943546332317
